289, MAXINE, MCCRAY, 1961
2890, AMBER, PARK, 1986
2891, TAMARA, NORRIS, 1954
2892, CASSANDRA, COLLIER, 1979
2893, AARON, HINTON, 1982
2894, DWAYNE, WOLF, 1985
2895, CLARENCE, MONTOYA, 1995
2896, ALEX, CARNEY, 2008
2897, JAY, PRINCE, 1992
2898, HARVEY, FRANKLIN, 2005
2899, GERTRUDE, HUFF, 1979
29, SYLVIA, ANTHONY, 1980
290, MABEL, BRIGGS, 2004
2900, LEWIS, KEY, 1960
2901, EDWARD, BAXTER, 1991
2902, LEWIS, MARSHALL, 1950
2903, LISA, BENTLEY, 1965
2904, FRANCIS, CORTEZ, 1965
2905, KATHERINE, SALAS, 1965
2906, CONNIE, LOWE, 1951
2907, BARBARA, CHARLES, 2008
2908, IRMA, WOODS, 1984
2909, IRMA, BOWERS, 2013
291, LOUIS, MICHAEL, 1982
2910, LUCY, STRICKLAND, 1960
2911, SAMUEL, CARTER, 1990
2912, LEAH, ANDREWS, 1973
2913, KEN, MENDOZA, 1956
2914, FLORENCE, BLANCHARD, 1966
2915, JENNY, BENTLEY, 1962
2916, HERBERT, PAUL, 1961
2917, LAURIE, CALDWELL, 1979
2918, LONNIE, PARRISH, 1973
2919, ROLAND, MIRANDA, 1983
292, RAMONA, BRAY, 1974
2920, CHARLES, HOGAN, 1969
2921, TERRY, JENKINS, 1954
2922, PRISCILLA, HESTER, 2007
2923, HEIDI, BROWN, 2006
2924, KRISTINA, MCNEIL, 1962
2925, CLAIRE, MCLAUGHLIN, 2002
2926, AMANDA, ASHLEY, 2012
2927, LONNIE, BEAN, 1972
2928, SARA, PITTMAN, 1963
2929, GLEN, LANDRY, 1975
293, FRANCES, DENNIS, 2009
2930, CRYSTAL, BRANCH, 2011
2931, LESTER, FITZGERALD, 1974
2932, TAMARA, COMPTON, 1950
2933, MARK, FRAZIER, 1972
2934, BILLY, KNAPP, 1982
2935, MINNIE, HUTCHINSON, 1983
2936, DONNA, SPARKS, 1981
2937, KEITH, HULL, 1975
2938, MELANIE, HARRISON, 1973
2939, DAVE, HINES, 1975
294, ALLEN, JENKINS, 1956
2940, ANDRE, HILL, 2007
2941, RAYMOND, ATKINSON, 1950
2942, PAMELA, POWERS, 1967
2943, CARL, CRUZ, 1962
2944, SAM, CHAVEZ, 1976
2945, ALEXANDER, CHANEY, 1967
2946, LUCY, PATRICK, 1965
2947, RUSSELL, ALFORD, 1970
2948, CRYSTAL, BLAIR, 1975
2949, ANN, BEASLEY, 1999
295, MISTY, WILDER, 1960
2950, KELLY, MULLINS, 1996
2951, CARRIE, HOBBS, 1994
2952, ROSS, BUTLER, 2013
2953, BESSIE, MENDEZ, 1975
2954, JUSTIN, CORTEZ, 1969
2955, MELANIE, GLOVER, 2012
2956, ALEX, PUGH, 1996
2957, HELEN, HALEY, 1991
2958, SAMANTHA, STAFFORD, 1996
2959, GORDON, HANEY, 1975
296, CHAD, DIAZ, 1966
2960, DEANNA, BURTON, 1966
2961, KAY, HOFFMAN, 1968
2962, ALLEN, FISHER, 1964
2963, PATSY, PEREZ, 1977
2964, LOUIS, DENNIS, 1993
2965, KATRINA, ASHLEY, 1992
2966, ARLENE, FINLEY, 1989
2967, RYAN, HOLLAND, 1977
2968, GLENN, CAMERON, 1956
2969, ANTHONY, WEBSTER, 1991
297, JUNE, PARKS, 1970
2970, HOWARD, HARTMAN, 2004
2971, JIM, ROBINSON, 1954
2972, TRACEY, PATRICK, 1961
2973, VIVIAN, MOSES, 1980
2974, JO, SHEPPARD, 1996
2975, JEANNE, SOLOMON, 1964
2976, ROSEMARY, WARE, 2006
2977, VICKI, ODOM, 1987
2978, NORA, MORRIS, 1967
2979, PEDRO, MCCARTY, 1976
298, MABEL, MCKAY, 1950
2980, PERRY, CHERRY, 1952
2981, BRETT, WHEELER, 1960
2982, RUBY, BRIGGS, 1956
2983, JIM, GOULD, 1970
2984, MARC, JEFFERSON, 1960
2985, TERESA, BRANCH, 1958
2986, JANET, HENSLEY, 1955
2987, ROBIN, CONNER, 1957
2988, SHANE, MYERS, 1984
2989, ELAINE, DELANEY, 1955
299, KEVIN, WILKINS, 1977
2990, JAMES, BURNETT, 1951
2991, LLOYD, POWELL, 1970
2992, OLGA, BARTLETT, 2001
2993, BECKY, RODRIGUEZ, 1981
2994, CLAIRE, DONOVAN, 2002
2995, BRAD, CHANEY, 1992
2996, SALVADOR, COPELAND, 1986
2997, JULIE, CARR, 1997
2998, MARIAN, KERR, 1980
2999, VINCENT, BENSON, 1994
3, JIMMIE, WILCOX, 1972
30, RUBY, FITZGERALD, 1982
300, TANYA, ACEVEDO, 1993
3000, CARL, ROMAN, 1997
3001, ADRIAN, CAIN, 1975
3002, RON, OLSEN, 1979
3003, MARLENE, RICHARDS, 1997
3004, EUGENE, PATTON, 1980
3005, JUSTIN, COHEN, 2009
3006, PEGGY, OCHOA, 1956
3007, ANDY, POLLARD, 2008
3008, ANITA, MCDANIEL, 1977
3009, LONNIE, SHORT, 1975
301, MICHELLE, BURKE, 1954
3010, MARION, DALTON, 1956
3011, ALICE, WEST, 1958
3012, JULIE, WOODARD, 1980
3013, ADAM, HULL, 1971
3014, JO, MUNOZ, 2005
3015, CAROL, CHASE, 1954
3016, KATHLEEN, LARA, 1991
3017, AARON, LAMBERT, 2002
3018, JIMMIE, BLANKENSHIP, 1954
3019, GENE, BLACKBURN, 1981
302, STACEY, KNIGHT, 1951
3020, KIM, MICHAEL, 1995
3021, SIDNEY, ROSARIO, 1965
3022, KATHY, BURCH, 2002
3023, LEWIS, BARNES, 1974
3024, SARA, WELLS, 1998
3025, RALPH, LLOYD, 1960
3026, ROY, YOUNG, 2001
3027, JEAN, BERGER, 1996
3028, CAROL, PETERSON, 1982
3029, GLENN, HUTCHINSON, 1982
303, JERRY, SWANSON, 1991
3030, TED, PECK, 1956
3031, KRISTINA, HARRINGTON, 1964
3032, GERTRUDE, MARKS, 1963
3033, PATRICIA, GAMBLE, 2005
3034, JOE, DOWNS, 1986
3035, TANYA, MERRITT, 1984
3036, LONNIE, HOPPER, 1957
3037, JOSEPHINE, TATE, 1999
3038, ANDREA, COLON, 1976
3039, MATTIE, HUMPHREY, 1969
304, RONALD, PIERCE, 1979
3040, DARRELL, HESTER, 1958
3041, JACK, WOLFE, 1958
3042, WENDY, GRANT, 2006
3043, GEORGIA, CHEN, 1999
3044, LAUREN, BRENNAN, 1991
3045, BRANDON, MCINTOSH, 1993
3046, SARA, DENNIS, 1951
3047, COREY, DODSON, 1984
3048, RICKY, STANLEY, 1998
3049, RICHARD, LANCASTER, 1960
305, LEONA, CLARKE, 1975
3050, DEBBIE, BROWN, 1960
3051, STANLEY, RICHARDS, 1970
3052, TOMMY, BARTON, 2009
3053, RAUL, COLLINS, 1984
3054, JOYCE, SHANNON, 2003
3055, EDUARDO, BRANCH, 2002
3056, CLARENCE, CARPENTER, 1979
3057, RICHARD, MACK, 1986
3058, SARA, GILES, 1981
3059, NICOLE, SANDOVAL, 1999
306, EDDIE, PALMER, 2011
3060, ALICIA, BENTLEY, 1969
3061, GRACE, BURT, 1970
3062, LONNIE, ALVARADO, 1982
3063, CARLA, COTTON, 1982
3064, KAREN, MAYER, 2001
3065, ELIZABETH, DUKE, 1961
3066, JACQUELINE, FOWLER, 2010
3067, PATRICK, RAY, 1974
3068, VELMA, RUSH, 2009
3069, MITCHELL, HOPPER, 2002
307, TOM, WILKERSON, 1972
3070, AMANDA, CANTRELL, 2001
3071, ELLA, DUNLAP, 1976
3072, EDWIN, VARGAS, 1970
3073, GUY, RIVERS, 1975
3074, CLAYTON, PATTON, 1991
3075, RODNEY, CURTIS, 1992
3076, LILLIE, KINNEY, 2013
3077, JANICE, TILLMAN, 1963
3078, JULIAN, SCOTT, 1975
3079, ALAN, WAGNER, 1963
308, MARION, SNOW, 2002
3080, LESLIE, NIEVES, 1968
3081, DAN, TRAN, 1994
3082, ERIK, CRAWFORD, 1951
3083, BRUCE, VAUGHAN, 1973
3084, ALEX, WATSON, 1991
3085, JEANETTE, SUMMERS, 2013
3086, JASON, COHEN, 1950
3087, MICHELE, HUFFMAN, 1992
3088, LORRAINE, LARA, 1959
3089, KRISTIN, FARRELL, 1989
309, FELIX, SCHMIDT, 2005
3090, RICKY, HUFFMAN, 2002
3091, HECTOR, RICH, 1965
3092, JENNIFER, COMPTON, 1989
3093, LOUISE, ESTES, 1967
3094, JORGE, PARK, 1957
3095, AARON, AGUIRRE, 2003
3096, MARILYN, MCGOWAN, 1999
3097, CLYDE, MEADOWS, 1977
3098, WADE, JENNINGS, 1995
3099, JUAN, JOHNSTON, 2012
31, KEN, BALDWIN, 1968
310, TRACEY, NOEL, 1950
3100, STACY, LUNA, 1999
3101, JOSEPHINE, BURKE, 1993
3102, RODNEY, ADKINS, 1968
3103, KRISTEN, MCLEAN, 1957
3104, VANESSA, HENRY, 1970
3105, CLIFFORD, PETTY, 2001
3106, HOWARD, DEJESUS, 1959
3107, HOLLY, MCGOWAN, 1978
3108, CLARENCE, SHANNON, 1978
3109, IVAN, HOLLAND, 1991
311, MANUEL, MCNEIL, 1979
3110, NANCY, CORTEZ, 1968
3111, TANYA, HENDERSON, 1977
3112, FRED, DANIELS, 1966
3113, VANESSA, NICHOLS, 1962
3114, ROSS, DICKERSON, 1958
3115, SARAH, MULLEN, 2001
3116, BRANDON, BASS, 1984
3117, KYLE, FITZGERALD, 2001
3118, CLAUDIA, WALLER, 1998
3119, ROLAND, IRWIN, 1984
312, LUIS, FLORES, 1972
3120, MAUREEN, MCFADDEN, 2003
3121, IRMA, BRAY, 1959
3122, GAIL, JENSEN, 1965
3123, BRITTANY, HOUSE, 1988
3124, CRYSTAL, LIVINGSTON, 1980
3125, COURTNEY, CASTRO, 1997
3126, JOHN, DILLON, 1988
3127, MARCUS, JOHNS, 2006
3128, TOMMY, NUNEZ, 2003
3129, IAN, STARK, 1991
313, JUAN, DAUGHERTY, 1999
3130, MARC, SIMPSON, 1963
3131, THEODORE, LLOYD, 1994
3132, CHARLENE, CAREY, 1954
3133, WALTER, SLATER, 1964
3134, LORETTA, SPEARS, 2002
3135, JOHNNY, POWERS, 1994
3136, PHYLLIS, BRIDGES, 1961
3137, JEAN, SANTOS, 2010
3138, JAMIE, SHANNON, 1995
3139, KEITH, HEATH, 1985
314, BRANDON, GARNER, 1971
3140, GORDON, BAKER, 1950
3141, GLENN, DOTSON, 1980
3142, BOBBIE, WOODARD, 2009
3143, JENNIE, HARMON, 1966
3144, BYRON, TREVINO, 1987
3145, ERIC, NUNEZ, 1991
3146, SHERRI, BRIGGS, 1962
3147, DAVID, CLEVELAND, 1978
3148, NAOMI, MILLER, 1998
3149, CORY, MORGAN, 1953
315, SHERRI, DIAZ, 1989
3150, LILLIAN, RICHARDSON, 2000
3151, VANESSA, FLOYD, 1977
3152, MIGUEL, STEPHENSON, 1998
3153, JO, RUIZ, 1983
3154, ELLEN, WOOTEN, 1973
3155, FRANCISCO, LEWIS, 1975
3156, SETH, WHITE, 1995
3157, MORRIS, LEON, 1990
3158, RENEE, TOWNSEND, 1994
3159, FELICIA, TUCKER, 2013
316, ANGEL, SOTO, 1952
3160, DAVE, MEYER, 1955
3161, PEDRO, CROSS, 2009
3162, EDWARD, SWEENEY, 1967
3163, NAOMI, PARK, 1986
3164, ROSE, DUFFY, 1988
3165, ROBERTO, TALLEY, 1961
3166, MARVIN, HULL, 1996
3167, MITCHELL, LYNN, 1954
3168, DALE, MORENO, 2004
3169, JILL, BURTON, 1981
317, ANTHONY, TERRELL, 1952
3170, STACEY, PETERS, 1979
3171, ANDREA, BAXTER, 1968
3172, NAOMI, ALBERT, 1955
3173, CRYSTAL, ONEILL, 2001
3174, FREDDIE, FLEMING, 1975
3175, LORRAINE, WALLACE, 1984
3176, LLOYD, LARSEN, 2012
3177, MATTIE, PICKETT, 1973
3178, BETTY, DAVIS, 1985
3179, NATHANIEL, WILKINSON, 2009
318, KIM, SMITH, 1989
3180, SUE, MORROW, 2013
3181, DAVE, MAXWELL, 1959
3182, ANDY, CRUZ, 2005
3183, JESSIE, BOWEN, 1952
3184, WARREN, SNOW, 1997
3185, MARIAN, REEVES, 1952
3186, HECTOR, BOWEN, 1953
3187, TIFFANY, GOODWIN, 2009
3188, MEGAN, DAWSON, 2007
3189, CONSTANCE, ROWE, 1999
319, SAMANTHA, AGUILAR, 1974
3190, ETHEL, ROY, 2013
3191, ERIKA, MARKS, 1982
3192, PHILIP, FAULKNER, 1963
3193, MARILYN, STOKES, 1993
3194, TERRANCE, EWING, 1982
3195, LESLIE, DORSEY, 2001
3196, VICKI, PITTS, 1966
3197, ROSA, RICH, 1993
3198, MARGIE, COTTON, 1973
3199, ROSA, HALL, 1999
32, SALLY, LLOYD, 1987
320, VICKI, GUTHRIE, 1984
3200, ELMER, ALVARADO, 1955
3201, ARNOLD, KIRK, 1994
3202, STACEY, MACK, 2002
3203, SEAN, HARRINGTON, 2004
3204, EUGENE, RANDALL, 1979
3205, HEIDI, NASH, 2013
3206, ELSIE, CABRERA, 2001
3207, EVELYN, LLOYD, 2001
3208, JOHNNIE, LEE, 1956
3209, ESTHER, FRANK, 1987
321, CLINTON, HOWARD, 2005
3210, MAX, JOHNSTON, 2001
3211, FRANKLIN, DURHAM, 2013
3212, DON, WINTERS, 1983
3213, DEBORAH, STEVENSON, 1957
3214, JUNE, MURPHY, 2006
3215, DEAN, GREGORY, 1984
3216, HARVEY, MALONE, 1973
3217, PHYLLIS, LOVE, 2007
3218, CHARLENE, RODGERS, 1961
3219, LOIS, PATE, 1967
322, DENNIS, PADILLA, 2001
3220, PAUL, KEMP, 1967
3221, RAY, CHAMBERS, 1955
3222, BENJAMIN, LIVINGSTON, 1950
3223, MARION, BOYLE, 1977
3224, AMBER, MEDINA, 1978
3225, TONYA, MCCLAIN, 1990
3226, HERMAN, CUMMINGS, 1961
3227, JESSE, MEJIA, 1997
3228, EILEEN, GRAHAM, 1967
3229, MICHAEL, HARDING, 1983
323, LORETTA, BECKER, 1996
3230, LAURA, ROBBINS, 1977
3231, ALEXANDER, DURHAM, 1986
3232, JEAN, CAMPOS, 1999
3233, JOSHUA, SWEENEY, 1963
3234, ISAAC, VAUGHN, 2001
3235, CHRISTOPHER, WIGGINS, 1953
3236, BRAD, HOOD, 1997
3237, CHARLENE, BUCK, 2000
3238, BILL, COTE, 1961
3239, NANCY, FREDERICK, 1984
324, MAURICE, BRYANT, 1977
3240, DEBRA, CARLSON, 2011
3241, TERRI, CLINE, 1995
3242, ALAN, SCHNEIDER, 2002
3243, SHIRLEY, BAUER, 1979
3244, KEITH, RANDOLPH, 1989
3245, STEVEN, MORAN, 1961
3246, THERESA, SIMMONS, 1958
3247, KATHY, CHAN, 1976
3248, DELORES, OLSEN, 2009
3249, JORDAN, HORTON, 2003
325, AMBER, LYNN, 1985
3250, DERRICK, GLENN, 1965
3251, JUSTIN, POPE, 1982
3252, MARCUS, BROWN, 1971
3253, BEN, MCCALL, 1986
3254, WILLIAM, MCFADDEN, 1981
3255, THERESA, SWANSON, 1956
3256, BYRON, SHELTON, 2001
3257, MARIO, CARR, 1963
3258, TONI, WALTER, 1993
3259, GABRIEL, ROMAN, 1989
326, JOHNNIE, STOKES, 2005
3260, JEREMY, SOLOMON, 1971
3261, DANIEL, HARRIS, 1976
3262, CAROLE, BUSH, 2009
3263, MAXINE, BECKER, 1972
3264, TRACY, BECK, 1996
3265, LAURIE, ORTIZ, 2013
3266, RONNIE, SANDOVAL, 2013
3267, KEN, HALE, 2001
3268, KIM, JIMENEZ, 1999
3269, CLINTON, ROGERS, 1960
327, DEBRA, LANDRY, 2007
3270, DON, TRUJILLO, 1989
3271, CLAYTON, COLEMAN, 1991
3272, SHANE, JONES, 2012
3273, MELISSA, HAMMOND, 2003
3274, JEFFERY, HURST, 1965
3275, JIMMIE, SWANSON, 1981
3276, NINA, HURST, 2013
3277, JUSTIN, SHANNON, 1971
3278, RONALD, WELCH, 1998
3279, BOBBY, PENNINGTON, 1973
328, THERESA, LOGAN, 1988
3280, GLEN, MAYS, 1962
3281, RYAN, STEIN, 1985
3282, VICTOR, RUSH, 1973
3283, COURTNEY, NIEVES, 1993
3284, ANNETTE, ALLEN, 1969
3285, AMY, FOLEY, 2011
3286, DENISE, PHILLIPS, 2005
3287, JORDAN, KELLY, 1994
3288, KIMBERLY, HOWE, 1983
3289, BECKY, FLORES, 2009
329, BETTY, STRONG, 1987
3290, DAISY, ONEILL, 1966
3291, IRMA, PARK, 1971
3292, NANCY, PRINCE, 1974
3293, MICHELLE, POTTER, 1977
3294, DORA, GARZA, 2005
3295, RODNEY, SNOW, 1997
3296, JUANITA, ROMAN, 1991
3297, EDUARDO, GAMBLE, 1982
3298, DAN, FOREMAN, 1994
3299, TODD, HAYDEN, 2003
33, MONICA, MARTIN, 1959
330, CINDY, COX, 2003
3300, FRANKLIN, FITZGERALD, 1998
3301, LORETTA, MATHIS, 1954
3302, ASHLEY, COFFEY, 1996
3303, AMANDA, CURRY, 1994
3304, BETTY, WEBSTER, 2001
3305, CARLA, EDWARDS, 1986
3306, DAN, WATTS, 2005
3307, SANDRA, LOTT, 1994
3308, MARIAN, ORR, 1965
3309, RANDY, GAMBLE, 1977
331, RAY, CANTRELL, 1951
3310, FRANCISCO, DUKE, 1958
3311, MELISSA, BATTLE, 1984
3312, JESSICA, BROWNING, 1966
3313, MILTON, SNIDER, 1954
3314, EMILY, LYNN, 1987
3315, DEREK, SANTIAGO, 1985
3316, RON, BARTON, 1989
3317, GREG, CONTRERAS, 1953
3318, CHESTER, MENDEZ, 1950
3319, CODY, BRAY, 1995
332, STEVEN, MCCARTY, 1955
3320, JOANN, CRANE, 1980
3321, CASSANDRA, CASE, 2005
3322, LOUIS, TRUJILLO, 1975
3323, PHILLIP, BRADLEY, 2006
3324, EMMA, NORRIS, 2009
3325, JEFFREY, RUSH, 1961
3326, COLLEEN, ABBOTT, 1982
3327, CONSTANCE, PERKINS, 2011
3328, GERALD, BOOTH, 1998
3329, MELINDA, SUMMERS, 1988
333, SEAN, CLARKE, 1955
3330, BRENT, SCOTT, 1995
3331, JENNIFER, HOLLAND, 1968
3332, DARRYL, BROOKS, 1969
3333, PAULA, CANTU, 1975
3334, MARIA, CHAVEZ, 1956
3335, TARA, WHITLEY, 1991
3336, JOSHUA, ESTRADA, 1998
3337, WILMA, CRANE, 1976
3338, MARJORIE, MCCORMICK, 2005
3339, SIDNEY, WONG, 1978
334, JARED, DELACRUZ, 1993
3340, GUY, MAYER, 1979
3341, SAM, GRAY, 2009
3342, MATTHEW, RANDALL, 1956
3343, VERONICA, COX, 2007
3344, DAN, DUNCAN, 1975
3345, BETH, SUTTON, 1968
3346, ELLA, BAKER, 1954
3347, HENRY, PUGH, 1953
3348, FREDDIE, ACEVEDO, 1968
3349, ERIKA, JOSEPH, 1973
335, KURT, MCCRAY, 1975
3350, JIM, CLEMENTS, 2004
3351, RAFAEL, BOWEN, 1993
3352, TRACY, CROSBY, 1996
3353, MARSHALL, DOYLE, 1979
3354, RUBY, LOGAN, 1966
3355, NEIL, GILLIAM, 1965
3356, LOUIS, MIRANDA, 1990
3357, GERALDINE, MCKAY, 1994
3358, MELVIN, CHANG, 1962
3359, JIMMIE, HUFF, 1981
336, MARCUS, DONOVAN, 1980
3360, ELMER, HOWARD, 2012
3361, PEGGY, WONG, 2003
3362, JULIA, ARNOLD, 1989
3363, EDUARDO, LUNA, 2006
3364, CARLOS, DILLON, 1991
3365, LILLIE, COHEN, 1963
3366, LUCY, MORENO, 1984
3367, CARL, WALL, 2007
3368, BRETT, CAREY, 2005
3369, DWAYNE, BERG, 1987
337, DAWN, GILMORE, 1957
3370, DEBBIE, CASEY, 1969
3371, DAWN, CLARK, 1961
3372, DEBRA, ORTIZ, 1956
3373, GABRIEL, LEVY, 2003
3374, BOBBY, TALLEY, 2000
3375, LUIS, CRUZ, 1978
3376, RAYMOND, KIRK, 1960
3377, JUSTIN, MCKINNEY, 1977
3378, TRACY, CLAYTON, 1962
3379, LAURIE, DUKE, 1981
338, LYNN, WOODARD, 1955
3380, HILDA, HORNE, 1998
3381, SHANNON, ENGLAND, 1993
3382, LOUISE, HOUSTON, 1963
3383, JESUS, CALHOUN, 1954
3384, BRADLEY, SAVAGE, 2011
3385, MIRIAM, ESPINOZA, 1952
3386, ALFRED, MENDEZ, 1974
3387, KIRK, FARRELL, 1961
3388, VERNON, COTE, 1953
3389, KATHERINE, HENSLEY, 1969
339, JIMMY, THOMPSON, 1983
3390, TONYA, FULLER, 1950
3391, ROBERT, FRANCO, 1980
3392, VELMA, ALVAREZ, 1977
3393, JOSEPH, RICHARD, 1950
3394, BRITTANY, MCDONALD, 1959
3395, AARON, BUCK, 2000
3396, TIM, BURGESS, 1971
3397, JAMIE, HATFIELD, 1983
3398, MATHEW, COBB, 1951
3399, GLORIA, PUCKETT, 1987
34, TERESA, HOPKINS, 1951
340, SALLY, REYNOLDS, 1984
3400, WANDA, FIELDS, 2001
3401, EDNA, CONTRERAS, 1950
3402, DORA, HUGHES, 1979
3403, DAISY, WILLIAMS, 1986
3404, RON, HOLLOWAY, 1962
3405, TRAVIS, HEBERT, 1965
3406, ANGEL, HANEY, 1963
3407, GILBERT, BLACKWELL, 1968
3408, TONI, LANG, 1986
3409, LAWRENCE, FLOWERS, 1990
341, COURTNEY, LEONARD, 2013
3410, SETH, WILSON, 1953
3411, ROSE, MARKS, 1979
3412, JAVIER, CAMPOS, 1975
3413, JULIAN, LIVINGSTON, 1988
3414, MARIO, PITTS, 1972
3415, ANDY, WATSON, 1952
3416, EILEEN, SUTTON, 1998
3417, FLORENCE, BARRETT, 1980
3418, SCOTT, ELLISON, 1955
3419, BEVERLY, MCGOWAN, 2009
342, IRMA, GUZMAN, 1984
3420, JOYCE, RUIZ, 1955
3421, PHYLLIS, TILLMAN, 1950
3422, ELLEN, NGUYEN, 1996
3423, LORI, BONNER, 1969
3424, LEON, MEADOWS, 1987
3425, GWENDOLYN, BRIGHT, 1977
3426, TIMOTHY, ROBLES, 1967
3427, GUY, PARK, 1978
3428, BARRY, ODOM, 1993
3429, RONALD, CLAY, 2000
343, JOANN, KEITH, 2008
3430, MEGAN, HINTON, 1984
3431, SYLVIA, DUNCAN, 1971
3432, LEONARD, CLAY, 1956
3433, ARTHUR, MYERS, 2010
3434, ROSE, LEON, 1989
3435, WAYNE, YORK, 2013
3436, PAUL, CARRILLO, 1987
3437, IVAN, SCHNEIDER, 1981
3438, TONY, RAMSEY, 2008
3439, GORDON, KLEIN, 1969
344, SHARON, CONRAD, 1977
3440, DIANNE, LOVE, 1956
3441, DARLENE, ENGLISH, 1984
3442, ENRIQUE, MIDDLETON, 1950
3443, EVA, WINTERS, 1993
3444, GLENN, WILSON, 1986
3445, FRED, CARLSON, 1953
3446, RICK, MERRITT, 1975
3447, KENT, CHARLES, 1994
3448, RYAN, FINCH, 1997
3449, DIANE, AUSTIN, 1953
345, MARJORIE, BLANCHARD, 1992
3450, COLLEEN, MELTON, 1958
3451, ANNA, BUCK, 1979
3452, STELLA, ROBLES, 1984
3453, STANLEY, VALENZUELA, 1963
3454, CARL, CARPENTER, 1950
3455, BRUCE, BELL, 1958
3456, HUGH, MCGUIRE, 1974
3457, DOUGLAS, PITTS, 1976
3458, CORY, ROWE, 2004
3459, JESUS, SULLIVAN, 1989
346, KENNETH, GUZMAN, 1957
3460, NEIL, FARRELL, 1973
3461, RUTH, SHANNON, 2009
3462, DAVE, BATES, 1967
3463, BONNIE, RAY, 1956
3464, PATRICIA, HANSEN, 2009
3465, JON, BATES, 1969
3466, MAX, TREVINO, 1956
3467, FRANKLIN, PATTERSON, 1982
3468, ALBERT, STEELE, 2009
3469, KATHERINE, HAYDEN, 1980
347, NEIL, MORAN, 2006
3470, RICK, WYATT, 1957
3471, CHARLENE, FIELDS, 1976
3472, DEBORAH, PETERSON, 1990
3473, LONNIE, HENSON, 1974
3474, LUCY, COLE, 1981
3475, CHARLES, BRENNAN, 1989
3476, ANA, BRADFORD, 1979
3477, JIMMY, TURNER, 1962
3478, HILDA, BLEVINS, 1999
3479, STEPHANIE, CLAY, 1967
348, JULIA, GUERRA, 1996
3480, PATRICIA, NAVARRO, 2007
3481, EDWARD, BURCH, 1958
3482, LLOYD, SHARPE, 1995
3483, RENEE, CHASE, 1952
3484, EVERETT, STOUT, 1965
3485, HERMAN, JOHNS, 1984
3486, DOROTHY, WHITAKER, 1981
3487, JACOB, ORTEGA, 2011
3488, CODY, MILLS, 1970
3489, HEATHER, COMBS, 1983
349, DARREN, LANGLEY, 1963
3490, ANA, IRWIN, 1952
3491, MAXINE, LEVY, 2011
3492, TERRI, TORRES, 1996
3493, JILL, YOUNG, 1981
3494, RICHARD, BEAN, 1991
3495, JOY, BRADLEY, 2011
3496, ALLISON, MAYO, 2010
3497, LESTER, FULLER, 1970
3498, LEONARD, HENRY, 2009
3499, ALLEN, NEWMAN, 1985
35, ARNOLD, CHARLES, 1978
350, LOIS, LAMBERT, 1995
3500, ANNETTE, NEWTON, 1950
3501, EDWIN, GOOD, 2010
3502, MORRIS, LAMBERT, 1986
3503, RICHARD, WALTERS, 1993
3504, ESTHER, RICHARDS, 1986
3505, ALAN, RUTLEDGE, 2002
3506, CATHY, HESS, 1996
3507, ASHLEY, BROCK, 1963
3508, TOMMY, CARROLL, 1994
3509, JUAN, BASS, 1951
351, DEBORAH, ROY, 1991
3510, HECTOR, BARNETT, 1997
3511, TONYA, GREEN, 2006
3512, COREY, ROBBINS, 1991
3513, CLAUDE, CARTER, 1999
3514, CLAIRE, BUCKLEY, 2007
3515, JULIA, PATTERSON, 1967
3516, TROY, GUTIERREZ, 1964
3517, KEN, WIGGINS, 1980
3518, JULIAN, ANTHONY, 2001
3519, ZACHARY, HARDY, 1958
352, PAULA, SHARP, 2003
3520, HEIDI, ATKINS, 2012
3521, SARA, GOOD, 1972
3522, BEVERLY, DOWNS, 1952
3523, GEORGIA, LANE, 1954
3524, LYDIA, LAMB, 1968
3525, ELIZABETH, WALTER, 1983
3526, JAY, GONZALEZ, 2013
3527, CONNIE, BLACKBURN, 2013
3528, ANDREW, CALDERON, 2005
3529, CHARLES, LEON, 2011
353, CAROLYN, CRUZ, 1984
3530, DUSTIN, COMBS, 2000
3531, NELSON, SANTANA, 1958
3532, LEO, ABBOTT, 1981
3533, EDNA, FLEMING, 1962
3534, ARMANDO, SCHROEDER, 2010
3535, WESLEY, DOWNS, 1975
3536, CASSANDRA, CRAIG, 1953
3537, LINDA, DAY, 2009
3538, CLINTON, MORALES, 1958
3539, MICHEAL, DUNLAP, 1961
354, TOM, MORGAN, 1995
3540, REGINALD, RIVAS, 1961
3541, VIVIAN, GARNER, 2000
3542, DWAYNE, HEWITT, 1986
3543, SHERRI, SHIELDS, 1986
3544, JOSEPHINE, KLINE, 2011
3545, STACEY, HENDRIX, 1987
3546, LAWRENCE, INGRAM, 1968
3547, LESTER, GUERRA, 1976
3548, KATRINA, COLE, 2002
3549, AARON, GLOVER, 2005
355, JUNE, AYERS, 1953
3550, JORDAN, WILLIAMS, 1995
3551, PETER, SUTTON, 1969
3552, WILLIE, HULL, 1974
3553, MARIO, SEXTON, 1957
3554, SHANE, TERRELL, 2001
3555, ROGER, LEWIS, 1981
3556, MATTIE, REYES, 1970
3557, GILBERT, HAMPTON, 1966
3558, HUGH, PRATT, 1997
3559, MIRIAM, BOYD, 2010
356, GLORIA, WELCH, 1978
3560, MICHELLE, ELLISON, 2011
3561, CAROLE, TAYLOR, 1990
3562, TONI, SERRANO, 1988
3563, GWENDOLYN, HAMMOND, 1970
3564, LEAH, VALDEZ, 1995
3565, EDITH, KIM, 1981
3566, DIANA, RICHARD, 1980
